,Country,Region,Year,Infant Deaths,Under_Five Deaths,Adult Mortality,Alcohol Consumption,Hepatitis B,Measles,BMI,Polio,Diphtheria,Incidents of HIV,GDP(per capita),Population,Thinness (ten to nineteen years),Thinness (five to nine years),Schooling,Life Expectancy,Economy Status,Infant Deaths_lag1,Under_Five Deaths_lag1,Adult Mortality_lag1,Alcohol Consumption_lag1,Hepatitis B_lag1,Measles_lag1,BMI_lag1,Polio_lag1,Diphtheria_lag1,Incidents of HIV_lag1,GDP(per capita)_lag1,Population_lag1,Thinness (ten to nineteen years)_lag1,Thinness (five to nine years)_lag1,Schooling_lag1,Life Expectancy_lag1,Infant Deaths_lag2,Under_Five Deaths_lag2,Adult Mortality_lag2,Alcohol Consumption_lag2,Hepatitis B_lag2,Measles_lag2,BMI_lag2,Polio_lag2,Diphtheria_lag2,Incidents of HIV_lag2,GDP(per capita)_lag2,Population_lag2,Thinness (ten to nineteen years)_lag2,Thinness (five to nine years)_lag2,Schooling_lag2,Life Expectancy_lag2
1741,Mongolia,Asia,2013,18.3,21.5,217.6085,12.58,98,97,25.8,98,98,0.02,3651,2.88,2.2,2.3,10.0,68.6,Developing,19.4,22.8,219.993,7.53,99.0,98.0,25.7,99.0,99.0,0.02,3336.0,2.82,2.2,2.3,9.9,68.2,20.6,24.4,225.0725,6.65,99.0,98.0,25.6,99.0,99.0,0.02,3028.0,2.77,2.2,2.3,9.8,67.8
1742,Mongolia,Asia,2014,17.4,20.4,215.2245,9.88,99,98,26.0,99,99,0.02,3860,2.94,2.2,2.3,10.1,68.9,Developing,18.3,21.5,217.6085,12.58,98.0,97.0,25.8,98.0,98.0,0.02,3651.0,2.88,2.2,2.3,10.0,68.6,19.4,22.8,219.993,7.53,99.0,98.0,25.7,99.0,99.0,0.02,3336.0,2.82,2.2,2.3,9.9,68.2
1743,Mongolia,Asia,2015,16.6,19.4,212.841,8.35,99,98,26.1,99,99,0.01,3875,3.0,2.2,2.3,10.1,69.1,Developing,17.4,20.4,215.2245,9.88,99.0,98.0,26.0,99.0,99.0,0.02,3860.0,2.94,2.2,2.3,10.1,68.9,18.3,21.5,217.6085,12.58,98.0,97.0,25.8,98.0,98.0,0.02,3651.0,2.88,2.2,2.3,10.0,68.6
1744,Montenegro,Rest of Europe,2000,12.5,14.2,138.1465,10.25,91,96,25.2,92,91,0.01,4432,0.6,2.6,2.7,10.3,73.2,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Montenegro,Rest of Europe,2001,12.0,13.6,138.1465,10.22,91,95,25.3,92,91,0.02,4462,0.61,2.5,2.6,10.3,73.2,Developing,12.5,14.2,138.1465,10.25,91.0,96.0,25.2,92.0,91.0,0.01,4432.0,0.6,2.6,2.7,10.3,73.2,,,,,,,,,,,,,,,,
1746,Montenegro,Rest of Europe,2002,11.4,12.9,138.1465,10.24,91,96,25.4,92,91,0.02,4529,0.61,2.5,2.5,10.3,73.2,Developing,12.0,13.6,138.1465,10.22,91.0,95.0,25.3,92.0,91.0,0.02,4462.0,0.61,2.5,2.6,10.3,73.2,12.5,14.2,138.1465,10.25,91.0,96.0,25.2,92.0,91.0,0.01,4432.0,0.6,2.6,2.7,10.3,73.2
1747,Montenegro,Rest of Europe,2003,10.6,12.2,135.7445,10.3,91,96,25.5,92,91,0.02,4623,0.61,2.4,2.4,10.3,73.3,Developing,11.4,12.9,138.1465,10.24,91.0,96.0,25.4,92.0,91.0,0.02,4529.0,0.61,2.5,2.5,10.3,73.2,12.0,13.6,138.1465,10.22,91.0,95.0,25.3,92.0,91.0,0.02,4462.0,0.61,2.5,2.6,10.3,73.2
1748,Montenegro,Rest of Europe,2004,9.9,11.4,133.3415,10.12,91,95,25.6,92,91,0.02,4819,0.61,2.3,2.4,10.4,73.4,Developing,10.6,12.2,135.7445,10.3,91.0,96.0,25.5,92.0,91.0,0.02,4623.0,0.61,2.4,2.4,10.3,73.3,11.4,12.9,138.1465,10.24,91.0,96.0,25.4,92.0,91.0,0.02,4529.0,0.61,2.5,2.5,10.3,73.2
1749,Montenegro,Rest of Europe,2005,9.2,10.5,130.9385,10.3,91,96,25.7,92,92,0.03,5013,0.61,2.3,2.3,10.5,74.0,Developing,9.9,11.4,133.3415,10.12,91.0,95.0,25.6,92.0,91.0,0.02,4819.0,0.61,2.3,2.4,10.4,73.4,10.6,12.2,135.7445,10.3,91.0,96.0,25.5,92.0,91.0,0.02,4623.0,0.61,2.4,2.4,10.3,73.3
1750,Montenegro,Rest of Europe,2006,8.4,9.7,128.5365,10.38,90,96,25.8,90,90,0.03,5436,0.62,2.2,2.2,10.7,73.8,Developing,9.2,10.5,130.9385,10.3,91.0,96.0,25.7,92.0,92.0,0.03,5013.0,0.61,2.3,2.3,10.5,74.0,9.9,11.4,133.3415,10.12,91.0,95.0,25.6,92.0,91.0,0.02,4819.0,0.61,2.3,2.4,10.4,73.4
1751,Montenegro,Rest of Europe,2007,7.7,8.9,126.1335,9.68,90,95,25.8,92,92,0.03,5798,0.62,2.1,2.2,10.8,74.3,Developing,8.4,9.7,128.5365,10.38,90.0,96.0,25.8,90.0,90.0,0.03,5436.0,0.62,2.2,2.2,10.7,73.8,9.2,10.5,130.9385,10.3,91.0,96.0,25.7,92.0,92.0,0.03,5013.0,0.61,2.3,2.3,10.5,74.0
1752,Montenegro,Rest of Europe,2008,7.0,8.1,122.2765,10.89,93,96,25.9,95,95,0.03,6206,0.62,2.1,2.1,10.9,75.1,Developing,7.7,8.9,126.1335,9.68,90.0,95.0,25.8,92.0,92.0,0.03,5798.0,0.62,2.1,2.2,10.8,74.3,8.4,9.7,128.5365,10.38,90.0,96.0,25.8,90.0,90.0,0.03,5436.0,0.62,2.2,2.2,10.7,73.8
1753,Montenegro,Rest of Europe,2009,6.3,7.4,118.42,10.17,87,96,26.0,91,92,0.03,5834,0.62,2.0,2.1,11.0,75.1,Developing,7.0,8.1,122.2765,10.89,93.0,96.0,25.9,95.0,95.0,0.03,6206.0,0.62,2.1,2.1,10.9,75.1,7.7,8.9,126.1335,9.68,90.0,95.0,25.8,92.0,92.0,0.03,5798.0,0.62,2.1,2.2,10.8,74.3
1754,Montenegro,Rest of Europe,2010,5.7,6.7,114.563,9.94,90,97,26.1,93,94,0.03,5982,0.62,2.0,2.0,11.1,76.0,Developing,6.3,7.4,118.42,10.17,87.0,96.0,26.0,91.0,92.0,0.03,5834.0,0.62,2.0,2.1,11.0,75.1,7.0,8.1,122.2765,10.89,93.0,96.0,25.9,95.0,95.0,0.03,6206.0,0.62,2.1,2.1,10.9,75.1
1755,Montenegro,Rest of Europe,2011,5.1,6.1,110.706,9.02,91,97,26.1,95,95,0.03,6169,0.62,1.9,2.0,11.1,76.0,Developing,5.7,6.7,114.563,9.94,90.0,97.0,26.1,93.0,94.0,0.03,5982.0,0.62,2.0,2.0,11.1,76.0,6.3,7.4,118.42,10.17,87.0,96.0,26.0,91.0,92.0,0.03,5834.0,0.62,2.0,2.1,11.0,75.1
1756,Montenegro,Rest of Europe,2012,4.6,5.5,106.849,9.37,90,97,26.2,94,94,0.03,5996,0.62,1.9,1.9,11.2,76.2,Developing,5.1,6.1,110.706,9.02,91.0,97.0,26.1,95.0,95.0,0.03,6169.0,0.62,1.9,2.0,11.1,76.0,5.7,6.7,114.563,9.94,90.0,97.0,26.1,93.0,94.0,0.03,5982.0,0.62,2.0,2.0,11.1,76.0
1757,Montenegro,Rest of Europe,2013,4.1,4.9,104.853,9.62,90,94,26.3,94,94,0.03,6203,0.62,1.8,1.9,11.2,76.5,Developing,4.6,5.5,106.849,9.37,90.0,97.0,26.2,94.0,94.0,0.03,5996.0,0.62,1.9,1.9,11.2,76.2,5.1,6.1,110.706,9.02,91.0,97.0,26.1,95.0,95.0,0.03,6169.0,0.62,1.9,2.0,11.1,76.0
1758,Montenegro,Rest of Europe,2014,3.7,4.4,102.857,8.55,87,95,26.4,91,91,0.03,6307,0.62,1.8,1.9,11.3,76.4,Developing,4.1,4.9,104.853,9.62,90.0,94.0,26.3,94.0,94.0,0.03,6203.0,0.62,1.8,1.9,11.2,76.5,4.6,5.5,106.849,9.37,90.0,97.0,26.2,94.0,94.0,0.03,5996.0,0.62,1.9,1.9,11.2,76.2
1759,Montenegro,Rest of Europe,2015,3.3,4.0,100.861,8.49,82,94,26.5,89,89,0.03,6517,0.62,1.8,1.8,11.3,76.4,Developing,3.7,4.4,102.857,8.55,87.0,95.0,26.4,91.0,91.0,0.03,6307.0,0.62,1.8,1.9,11.3,76.4,4.1,4.9,104.853,9.62,90.0,94.0,26.3,94.0,94.0,0.03,6203.0,0.62,1.8,1.9,11.2,76.5
1760,Morocco,Africa,2000,43.9,52.3,152.9405,0.45,43,92,24.6,95,95,0.06,1763,28.79,6.7,6.6,3.4,68.7,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Morocco,Africa,2001,42.3,50.1,146.7395,0.45,84,91,24.7,93,96,0.06,1870,29.13,6.7,6.5,3.5,69.2,Developing,43.9,52.3,152.9405,0.45,43.0,92.0,24.6,95.0,95.0,0.06,1763.0,28.79,6.7,6.6,3.4,68.7,,,,,,,,,,,,,,,,
1762,Morocco,Africa,2002,40.6,48.0,140.5375,0.46,92,92,24.8,94,94,0.06,1905,29.45,6.6,6.5,3.6,69.8,Developing,42.3,50.1,146.7395,0.45,84.0,91.0,24.7,93.0,96.0,0.06,1870.0,29.13,6.7,6.5,3.5,69.2,43.9,52.3,152.9405,0.45,43.0,92.0,24.6,95.0,95.0,0.06,1763.0,28.79,6.7,6.6,3.4,68.7
1763,Morocco,Africa,2003,39.0,45.9,131.523,0.48,90,92,24.9,91,91,0.06,1995,29.78,6.6,6.4,3.7,70.4,Developing,40.6,48.0,140.5375,0.46,92.0,92.0,24.8,94.0,94.0,0.06,1905.0,29.45,6.6,6.5,3.6,69.8,42.3,50.1,146.7395,0.45,84.0,91.0,24.7,93.0,96.0,0.06,1870.0,29.13,6.7,6.5,3.5,69.2
1764,Morocco,Africa,2004,37.2,43.7,122.5085,0.47,95,91,24.9,97,97,0.06,2066,30.12,6.5,6.4,3.8,71.1,Developing,39.0,45.9,131.523,0.48,90.0,92.0,24.9,91.0,91.0,0.06,1995.0,29.78,6.6,6.4,3.7,70.4,40.6,48.0,140.5375,0.46,92.0,92.0,24.8,94.0,94.0,0.06,1905.0,29.45,6.6,6.5,3.6,69.8
1765,Morocco,Africa,2005,35.5,41.5,113.494,0.46,96,92,25.0,98,98,0.05,2109,30.46,6.5,6.3,3.9,71.7,Developing,37.2,43.7,122.5085,0.47,95.0,91.0,24.9,97.0,97.0,0.06,2066.0,30.12,6.5,6.4,3.8,71.1,39.0,45.9,131.523,0.48,90.0,92.0,24.9,91.0,91.0,0.06,1995.0,29.78,6.6,6.4,3.7,70.4
1766,Morocco,Africa,2006,33.6,39.3,104.479,0.48,95,92,25.1,97,97,0.05,2242,30.8,6.4,6.3,4.0,72.4,Developing,35.5,41.5,113.494,0.46,96.0,92.0,25.0,98.0,98.0,0.05,2109.0,30.46,6.5,6.3,3.9,71.7,37.2,43.7,122.5085,0.47,95.0,91.0,24.9,97.0,97.0,0.06,2066.0,30.12,6.5,6.4,3.8,71.1
1767,Morocco,Africa,2007,31.8,37.1,95.4645,0.48,95,92,25.2,95,95,0.05,2295,31.16,6.4,6.3,4.0,73.0,Developing,33.6,39.3,104.479,0.48,95.0,92.0,25.1,97.0,97.0,0.05,2242.0,30.8,6.4,6.3,4.0,72.4,35.5,41.5,113.494,0.46,96.0,92.0,25.0,98.0,98.0,0.05,2109.0,30.46,6.5,6.3,3.9,71.7
1768,Morocco,Africa,2008,30.1,35.0,91.2925,0.5,97,71,25.3,99,99,0.05,2402,31.54,6.4,6.3,4.1,73.5,Developing,31.8,37.1,95.4645,0.48,95.0,92.0,25.2,95.0,95.0,0.05,2295.0,31.16,6.4,6.3,4.0,73.0,33.6,39.3,104.479,0.48,95.0,92.0,25.1,97.0,97.0,0.05,2242.0,30.8,6.4,6.3,4.0,72.4
1769,Morocco,Africa,2009,28.4,33.0,87.1205,0.53,98,72,25.3,99,99,0.05,2473,31.93,6.4,6.2,4.2,74.0,Developing,30.1,35.0,91.2925,0.5,97.0,71.0,25.3,99.0,99.0,0.05,2402.0,31.54,6.4,6.3,4.1,73.5,31.8,37.1,95.4645,0.48,95.0,92.0,25.2,95.0,95.0,0.05,2295.0,31.16,6.4,6.3,4.0,73.0
1770,Morocco,Africa,2010,26.8,31.2,82.9485,0.47,98,73,25.4,99,99,0.05,2534,32.34,6.3,6.2,4.2,74.4,Developing,28.4,33.0,87.1205,0.53,98.0,72.0,25.3,99.0,99.0,0.05,2473.0,31.93,6.4,6.2,4.2,74.0,30.1,35.0,91.2925,0.5,97.0,71.0,25.3,99.0,99.0,0.05,2402.0,31.54,6.4,6.3,4.1,73.5
1771,Morocco,Africa,2011,25.3,29.5,78.776,0.46,98,68,25.5,98,99,0.05,2631,32.78,6.3,6.2,4.4,74.7,Developing,26.8,31.2,82.9485,0.47,98.0,73.0,25.4,99.0,99.0,0.05,2534.0,32.34,6.3,6.2,4.2,74.4,28.4,33.0,87.1205,0.53,98.0,72.0,25.3,99.0,99.0,0.05,2473.0,31.93,6.4,6.2,4.2,74.0
1772,Morocco,Africa,2012,23.9,27.8,74.6045,0.46,99,75,25.6,99,99,0.04,2673,33.24,6.3,6.2,4.6,75.0,Developing,25.3,29.5,78.776,0.46,98.0,68.0,25.5,98.0,99.0,0.05,2631.0,32.78,6.3,6.2,4.4,74.7,26.8,31.2,82.9485,0.47,98.0,73.0,25.4,99.0,99.0,0.05,2534.0,32.34,6.3,6.2,4.2,74.4
1773,Morocco,Africa,2013,22.6,26.3,73.374,0.46,99,75,25.7,99,99,0.04,2755,33.72,6.4,6.2,4.8,75.2,Developing,23.9,27.8,74.6045,0.46,99.0,75.0,25.6,99.0,99.0,0.04,2673.0,33.24,6.3,6.2,4.6,75.0,25.3,29.5,78.776,0.46,98.0,68.0,25.5,98.0,99.0,0.05,2631.0,32.78,6.3,6.2,4.4,74.7
1774,Morocco,Africa,2014,21.3,24.9,72.144,0.41,99,54,25.8,99,99,0.04,2789,34.19,6.4,6.2,5.0,75.5,Developing,22.6,26.3,73.374,0.46,99.0,75.0,25.7,99.0,99.0,0.04,2755.0,33.72,6.4,6.2,4.8,75.2,23.9,27.8,74.6045,0.46,99.0,75.0,25.6,99.0,99.0,0.04,2673.0,33.24,6.3,6.2,4.6,75.0
1775,Morocco,Africa,2015,20.2,23.5,70.9135,0.39,99,95,25.9,99,99,0.03,2875,34.66,6.4,6.2,5.0,75.7,Developing,21.3,24.9,72.144,0.41,99.0,54.0,25.8,99.0,99.0,0.04,2789.0,34.19,6.4,6.2,5.0,75.5,22.6,26.3,73.374,0.46,99.0,75.0,25.7,99.0,99.0,0.04,2755.0,33.72,6.4,6.2,4.8,75.2
1776,Mozambique,Africa,2000,112.4,170.4,436.473,0.65,76,64,21.6,69,70,3.5,295,17.71,4.2,4.1,2.2,48.9,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Mozambique,Africa,2001,106.1,161.0,440.8905,0.65,76,64,21.7,72,73,3.5,321,18.22,4.1,4.0,2.4,49.3,Developing,112.4,170.4,436.473,0.65,76.0,64.0,21.6,69.0,70.0,3.5,295.0,17.71,4.2,4.1,2.2,48.9,,,,,,,,,,,,,,,,
1778,Mozambique,Africa,2002,100.3,152.6,445.308,0.66,76,64,21.7,76,76,3.5,341,18.76,4.0,4.0,2.5,49.6,Developing,106.1,161.0,440.8905,0.65,76.0,64.0,21.7,72.0,73.0,3.5,321.0,18.22,4.1,4.0,2.4,49.3,112.4,170.4,436.473,0.65,76.0,64.0,21.6,69.0,70.0,3.5,295.0,17.71,4.2,4.1,2.2,48.9
1779,Mozambique,Africa,2003,95.3,145.0,436.671,0.6,76,64,21.8,67,85,3.5,353,19.33,4.0,3.9,2.6,49.9,Developing,100.3,152.6,445.308,0.66,76.0,64.0,21.7,76.0,76.0,3.5,341.0,18.76,4.0,4.0,2.5,49.6,106.1,161.0,440.8905,0.65,76.0,64.0,21.7,72.0,73.0,3.5,321.0,18.22,4.1,4.0,2.4,49.3
1780,Mozambique,Africa,2004,90.8,138.2,428.034,0.59,76,64,21.9,69,83,3.5,370,19.91,3.9,3.8,2.8,50.1,Developing,95.3,145.0,436.671,0.6,76.0,64.0,21.8,67.0,85.0,3.5,353.0,19.33,4.0,3.9,2.6,49.9,100.3,152.6,445.308,0.66,76.0,64.0,21.7,76.0,76.0,3.5,341.0,18.76,4.0,4.0,2.5,49.6
1781,Mozambique,Africa,2005,86.9,132.0,419.3965,0.6,75,64,22.0,71,80,3.5,384,20.49,3.9,3.8,2.9,50.4,Developing,90.8,138.2,428.034,0.59,76.0,64.0,21.9,69.0,83.0,3.5,370.0,19.91,3.9,3.8,2.8,50.1,95.3,145.0,436.671,0.6,76.0,64.0,21.8,67.0,85.0,3.5,353.0,19.33,4.0,3.9,2.6,49.9
1782,Mozambique,Africa,2006,83.2,126.2,410.7595,0.59,75,64,22.0,73,78,3.5,409,21.08,3.8,3.7,2.9,50.6,Developing,86.9,132.0,419.3965,0.6,75.0,64.0,22.0,71.0,80.0,3.5,384.0,20.49,3.9,3.8,2.9,50.4,90.8,138.2,428.034,0.59,76.0,64.0,21.9,69.0,83.0,3.5,370.0,19.91,3.9,3.8,2.8,50.1
1783,Mozambique,Africa,2007,78.0,118.8,402.122,0.69,75,64,22.1,75,75,3.5,429,21.67,3.8,3.7,3.0,50.9,Developing,83.2,126.2,410.7595,0.59,75.0,64.0,22.0,73.0,78.0,3.5,409.0,21.08,3.8,3.7,2.9,50.6,86.9,132.0,419.3965,0.6,75.0,64.0,22.0,71.0,80.0,3.5,384.0,20.49,3.9,3.8,2.9,50.4
1784,Mozambique,Africa,2008,75.6,112.9,395.4425,0.74,75,64,22.2,74,75,3.5,448,22.28,3.7,3.7,3.1,51.3,Developing,78.0,118.8,402.122,0.69,75.0,64.0,22.1,75.0,75.0,3.5,429.0,21.67,3.8,3.7,3.0,50.9,83.2,126.2,410.7595,0.59,75.0,64.0,22.0,73.0,78.0,3.5,409.0,21.08,3.8,3.7,2.9,50.6
1785,Mozambique,Africa,2009,72.7,107.3,388.763,0.69,74,64,22.3,74,74,3.5,463,22.89,3.7,3.6,3.1,51.7,Developing,75.6,112.9,395.4425,0.74,75.0,64.0,22.2,74.0,75.0,3.5,448.0,22.28,3.7,3.7,3.1,51.3,78.0,118.8,402.122,0.69,75.0,64.0,22.1,75.0,75.0,3.5,429.0,21.67,3.8,3.7,3.0,50.9
1786,Mozambique,Africa,2010,72.5,104.9,382.0835,0.79,74,64,22.3,73,74,3.5,480,23.53,3.7,3.6,3.2,52.3,Developing,72.7,107.3,388.763,0.69,74.0,64.0,22.3,74.0,74.0,3.5,463.0,22.89,3.7,3.6,3.1,51.7,75.6,112.9,395.4425,0.74,75.0,64.0,22.2,74.0,75.0,3.5,448.0,22.28,3.7,3.7,3.1,51.3
1787,Mozambique,Africa,2011,68.8,100.5,375.404,0.89,76,64,22.4,77,76,3.5,502,24.19,3.7,3.6,3.2,53.0,Developing,72.5,104.9,382.0835,0.79,74.0,64.0,22.3,73.0,74.0,3.5,480.0,23.53,3.7,3.6,3.2,52.3,72.7,107.3,388.763,0.69,74.0,64.0,22.3,74.0,74.0,3.5,463.0,22.89,3.7,3.6,3.1,51.7
1788,Mozambique,Africa,2012,66.4,96.3,368.724,0.97,76,64,22.5,81,76,3.5,523,24.86,3.6,3.5,3.3,53.9,Developing,68.8,100.5,375.404,0.89,76.0,64.0,22.4,77.0,76.0,3.5,502.0,24.19,3.7,3.6,3.2,53.0,72.5,104.9,382.0835,0.79,74.0,64.0,22.3,73.0,74.0,3.5,480.0,23.53,3.7,3.6,3.2,52.3
1789,Mozambique,Africa,2013,64.7,92.3,356.677,1.0,78,64,22.5,84,78,3.5,544,25.56,3.6,3.5,3.4,54.9,Developing,66.4,96.3,368.724,0.97,76.0,64.0,22.5,81.0,76.0,3.5,523.0,24.86,3.6,3.5,3.3,53.9,68.8,100.5,375.404,0.89,76.0,64.0,22.4,77.0,76.0,3.5,502.0,24.19,3.7,3.6,3.2,53.0
1790,Mozambique,Africa,2014,63.0,88.4,344.63,1.08,79,64,22.6,88,79,3.5,569,26.29,3.6,3.5,3.4,56.1,Developing,64.7,92.3,356.677,1.0,78.0,64.0,22.5,84.0,78.0,3.5,544.0,25.56,3.6,3.5,3.4,54.9,66.4,96.3,368.724,0.97,76.0,64.0,22.5,81.0,76.0,3.5,523.0,24.86,3.6,3.5,3.3,53.9
1791,Mozambique,Africa,2015,61.3,84.0,332.583,1.22,88,64,22.7,88,80,3.5,590,27.04,3.6,3.5,3.5,57.2,Developing,63.0,88.4,344.63,1.08,79.0,64.0,22.6,88.0,79.0,3.5,569.0,26.29,3.6,3.5,3.4,56.1,64.7,92.3,356.677,1.0,78.0,64.0,22.5,84.0,78.0,3.5,544.0,25.56,3.6,3.5,3.4,54.9
1792,Myanmar,Asia,2000,65.4,89.6,241.4125,0.12,74,63,21.3,88,82,0.54,310,46.72,13.3,13.7,3.1,60.1,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Myanmar,Asia,2001,63.8,87.1,237.811,0.12,74,63,21.4,77,73,0.54,345,47.23,13.3,13.7,3.2,60.4,Developing,65.4,89.6,241.4125,0.12,74.0,63.0,21.3,88.0,82.0,0.54,310.0,46.72,13.3,13.7,3.1,60.1,,,,,,,,,,,,,,,,
1794,Myanmar,Asia,2002,62.3,84.7,234.2095,0.14,74,63,21.5,84,79,0.53,381,47.7,13.3,13.7,3.3,60.7,Developing,63.8,87.1,237.811,0.12,74.0,63.0,21.4,77.0,73.0,0.54,345.0,47.23,13.3,13.7,3.2,60.4,65.4,89.6,241.4125,0.12,74.0,63.0,21.3,88.0,82.0,0.54,310.0,46.72,13.3,13.7,3.1,60.1
1795,Myanmar,Asia,2003,60.7,82.3,231.354,0.61,74,63,21.5,86,78,0.5,427,48.15,13.3,13.6,3.4,61.0,Developing,62.3,84.7,234.2095,0.14,74.0,63.0,21.5,84.0,79.0,0.53,381.0,47.7,13.3,13.7,3.3,60.7,63.8,87.1,237.811,0.12,74.0,63.0,21.4,77.0,73.0,0.54,345.0,47.23,13.3,13.7,3.2,60.4
1796,Myanmar,Asia,2004,59.1,79.7,228.498,0.64,74,63,21.6,92,82,0.49,481,48.56,13.3,13.6,3.5,61.3,Developing,60.7,82.3,231.354,0.61,74.0,63.0,21.5,86.0,78.0,0.5,427.0,48.15,13.3,13.6,3.4,61.0,62.3,84.7,234.2095,0.14,74.0,63.0,21.5,84.0,79.0,0.53,381.0,47.7,13.3,13.7,3.3,60.7
1797,Myanmar,Asia,2005,57.4,77.2,225.6425,0.63,62,62,21.7,86,73,0.47,542,48.95,13.2,13.6,3.5,61.6,Developing,59.1,79.7,228.498,0.64,74.0,63.0,21.6,92.0,82.0,0.49,481.0,48.56,13.3,13.6,3.5,61.3,60.7,82.3,231.354,0.61,74.0,63.0,21.5,86.0,78.0,0.5,427.0,48.15,13.3,13.6,3.4,61.0
1798,Myanmar,Asia,2006,55.8,74.5,222.7865,0.67,75,63,21.8,82,82,0.44,610,49.3,13.2,13.5,3.7,61.9,Developing,57.4,77.2,225.6425,0.63,62.0,62.0,21.7,86.0,73.0,0.47,542.0,48.95,13.2,13.6,3.5,61.6,59.1,79.7,228.498,0.64,74.0,63.0,21.6,92.0,82.0,0.49,481.0,48.56,13.3,13.6,3.5,61.3
1799,Myanmar,Asia,2007,54.1,71.8,219.9305,0.75,85,66,21.8,84,86,0.42,682,49.62,13.2,13.5,3.8,62.3,Developing,55.8,74.5,222.7865,0.67,75.0,63.0,21.8,82.0,82.0,0.44,610.0,49.3,13.2,13.5,3.7,61.9,57.4,77.2,225.6425,0.63,62.0,62.0,21.7,86.0,73.0,0.47,542.0,48.95,13.2,13.6,3.5,61.6
1800,Myanmar,Asia,2008,63.4,98.4,216.1595,0.79,85,57,21.9,85,85,0.39,753,49.93,13.2,13.4,3.9,62.7,Developing,54.1,71.8,219.9305,0.75,85.0,66.0,21.8,84.0,86.0,0.42,682.0,49.62,13.2,13.5,3.8,62.3,55.8,74.5,222.7865,0.67,75.0,63.0,21.8,82.0,82.0,0.44,610.0,49.3,13.2,13.5,3.7,61.9
1801,Myanmar,Asia,2009,50.5,66.3,212.388,0.88,91,65,22.0,90,90,0.36,826,50.25,13.1,13.4,4.0,63.1,Developing,63.4,98.4,216.1595,0.79,85.0,57.0,21.9,85.0,85.0,0.39,753.0,49.93,13.2,13.4,3.9,62.7,54.1,71.8,219.9305,0.75,85.0,66.0,21.8,84.0,86.0,0.42,682.0,49.62,13.2,13.5,3.8,62.3
1802,Myanmar,Asia,2010,48.8,63.7,208.6165,0.97,92,75,22.1,90,90,0.34,903,50.6,13.1,13.3,4.1,63.5,Developing,50.5,66.3,212.388,0.88,91.0,65.0,22.0,90.0,90.0,0.36,826.0,50.25,13.1,13.4,4.0,63.1,63.4,98.4,216.1595,0.79,85.0,57.0,21.9,85.0,85.0,0.39,753.0,49.93,13.2,13.4,3.9,62.7
1803,Myanmar,Asia,2011,47.0,61.0,204.845,1.09,40,80,22.2,90,84,0.32,963,50.99,13.0,13.3,4.3,64.0,Developing,48.8,63.7,208.6165,0.97,92.0,75.0,22.1,90.0,90.0,0.34,903.0,50.6,13.1,13.3,4.1,63.5,50.5,66.3,212.388,0.88,91.0,65.0,22.0,90.0,90.0,0.36,826.0,50.25,13.1,13.4,4.0,63.1
1804,Myanmar,Asia,2012,45.4,58.6,201.0735,1.24,58,80,22.3,87,84,0.32,1017,51.41,13.0,13.2,4.5,64.5,Developing,47.0,61.0,204.845,1.09,40.0,80.0,22.2,90.0,84.0,0.32,963.0,50.99,13.0,13.3,4.3,64.0,48.8,63.7,208.6165,0.97,92.0,75.0,22.1,90.0,90.0,0.34,903.0,50.6,13.1,13.3,4.1,63.5
1805,Myanmar,Asia,2013,43.8,56.2,199.4,1.31,75,80,22.4,76,75,0.31,1088,51.85,12.9,13.2,4.7,64.9,Developing,45.4,58.6,201.0735,1.24,58.0,80.0,22.3,87.0,84.0,0.32,1017.0,51.41,13.0,13.2,4.5,64.5,47.0,61.0,204.845,1.09,40.0,80.0,22.2,90.0,84.0,0.32,963.0,50.99,13.0,13.3,4.3,64.0
1806,Myanmar,Asia,2014,42.3,54.1,197.7265,1.36,88,82,22.5,88,88,0.29,1168,52.28,12.9,13.1,4.8,65.4,Developing,43.8,56.2,199.4,1.31,75.0,80.0,22.4,76.0,75.0,0.31,1088.0,51.85,12.9,13.2,4.7,64.9,45.4,58.6,201.0735,1.24,58.0,80.0,22.3,87.0,84.0,0.32,1017.0,51.41,13.0,13.2,4.5,64.5
1807,Myanmar,Asia,2015,41.0,52.2,196.053,1.47,89,78,22.6,89,89,0.28,1197,52.68,12.8,13.0,4.9,65.8,Developing,42.3,54.1,197.7265,1.36,88.0,82.0,22.5,88.0,88.0,0.29,1168.0,52.28,12.9,13.1,4.8,65.4,43.8,56.2,199.4,1.31,75.0,80.0,22.4,76.0,75.0,0.31,1088.0,51.85,12.9,13.2,4.7,64.9
1808,Namibia,Africa,2000,45.0,75.8,446.0665,2.65,83,64,22.9,80,79,11.85,3125,1.79,15.7,15.9,5.6,52.2,Developing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Namibia,Africa,2001,44.2,75.3,470.342,2.29,83,64,23.0,79,78,11.07,3111,1.82,15.2,15.4,5.8,51.4,Developing,45.0,75.8,446.0665,2.65,83.0,64.0,22.9,80.0,79.0,11.85,3125.0,1.79,15.7,15.9,5.6,52.2,,,,,,,,,,,,,,,,
